	filename	is_atleast_one_mobile_tower_detected	precision (greater than threshold)	recall	result_scores_class_1	result_tp_fp_labels_class_1
205	/media/ssd1/cell_data/v5/3583	1	1.0	1.0	0.999974250793457 - 4.388234447105788e-05 - 1.6640311741866753e-06 - 1.5330651592648792e-07 - 9.335793293985262e-08 - 3.394447389837296e-08 - 1.8122477740689646e-08 - 1.0977319497840199e-08 - 1.0030217545420328e-08 - 9.03240060523558e-09 - 5.621239029807157e-09 - 4.250099827629583e-09 - 3.4912190916003283e-09 - 2.39154540615516e-09 - 1.6436679795006626e-09 - 1.452594489137482e-09 - 1.0979533948685116e-09 - 1.0436058683893634e-09 - 8.95550966717451e-10 - 6.940532593091575e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
206	/media/ssd1/cell_data/v5/866	1	1.0	1.0	0.9900214076042175 - 0.0001713228994049132 - 5.9340640291338786e-05 - 1.6259153198916465e-05 - 4.299350166547811e-06 - 2.9536897727666656e-06 - 3.165530984006182e-07 - 3.47169830661187e-08 - 2.876020843700644e-08 - 2.3895770695503415e-08 - 2.2604476512810834e-08 - 2.257939968330902e-08 - 8.487519131961108e-09 - 8.052560396265562e-09 - 7.447699790219531e-09 - 7.040172445016424e-09 - 4.2690544432844035e-09 - 3.8434482263483005e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
207	/media/ssd1/cell_data/v5/4106	1	1.0	1.0	0.9964370727539062 - 0.00040126199019141495 - 4.1937244532164186e-05 - 2.69058200501604e-05 - 6.4577207012916915e-06 - 2.776916744551272e-06 - 5.514178837984218e-07 - 1.6119656720547937e-07 - 1.0737667821558716e-07 - 7.335789575790841e-08 - 6.78923370855955e-08 - 4.812305220980306e-08 - 3.803123505008443e-08 - 3.246655211341931e-08 - 1.766240309564182e-08 - 1.2268949411975427e-08 - 4.288870592006333e-09 - 2.9132529721920264e-09 - 1.941548255501857e-09 - 1.0740628386685103e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
208	/media/ssd1/cell_data/v5/3412	0		1.0	0.0018478358397260308 - 0.0002722376666497439 - 0.0001956374035216868 - 0.00010022615606430918 - 7.861940684961155e-05 - 5.793426316813566e-05 - 3.021998782060109e-05 - 5.492866421263898e-06 - 5.248944034974556e-06 - 3.946428478229791e-06 - 3.282838861196069e-06 - 1.1953233070016722e-06 - 1.60466328225084e-07 - 1.5509678519265435e-07 - 6.045188172265625e-08 - 5.143447978639415e-08 - 4.101152129010188e-08 - 3.049962415957452e-08 - 2.7640174593557276e-08 - 2.677501242942526e-08	0.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
209	/media/ssd1/cell_data/v5/1800	1	1.0	1.0	0.9999502897262573 - 0.0017374883173033595 - 4.830923717236146e-05 - 2.3644912289455533e-05 - 1.6109564967337064e-05 - 1.2275407925699255e-06 - 9.149337643066247e-07 - 2.8740308266606007e-07 - 1.8654969835552038e-07 - 1.4538846926370752e-07 - 1.3946819876764494e-07 - 3.8670098234661054e-08 - 3.846677287810962e-08 - 3.161336792345537e-08 - 1.500908375362542e-08 - 2.1660238047616076e-09 - 1.65196845092197e-09 - 1.17715037717403e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
210	/media/ssd1/cell_data/v5/3761	0		0.0	0.000515899620950222 - 8.449483721051365e-05 - 2.209252488682978e-05 - 1.477255682402756e-05 - 9.287630746257491e-06 - 7.272440143424319e-06 - 1.3611941085400758e-06 - 2.717906113502977e-07 - 2.1244102299533552e-07 - 1.8671343582354893e-07 - 1.345290456811199e-07 - 7.74915775991758e-08 - 6.964501153561287e-08 - 4.7853315976453814e-08 - 2.0317555637916485e-08 - 1.8466311146880798e-08 - 1.6958928483745694e-08 - 3.302029760732239e-09 - 1.7658047246627007e-09 - 1.5155585675330485e-09 - 6.417192888186207e-10	0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
211	/media/ssd1/cell_data/v5/1095	1	0.6666666666666666	1.0	0.9999998807907104 - 0.9999138116836548 - 0.9370958805084229 - 0.12301618605852127 - 2.264387148898095e-05 - 1.791317686183902e-06 - 2.5842965101219306e-07 - 8.787623406725231e-10	1.0 - 0.0 - 1.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0
212	/media/ssd1/cell_data/v5/3797	1	1.0	1.0	0.9998656511306763 - 8.668658847454935e-05 - 3.369291880517267e-05 - 6.3932193370419554e-06 - 5.974753548798617e-06 - 5.648881597153377e-06 - 9.999969279306242e-07 - 6.266536161092517e-07 - 5.939480161032407e-07 - 5.192600838199724e-07 - 2.353913117758566e-07 - 9.812233514594482e-08 - 2.0463163608042123e-08 - 3.972106199512382e-09 - 2.2724904180648764e-09 - 1.106070901535361e-09 - 7.812043234523003e-10 - 3.5328423519942476e-10 - 8.504833642897225e-11	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
213	/media/ssd1/cell_data/v5/3709	1	1.0	1.0	0.9999984502792358 - 0.00019165062985848635 - 2.1957530407235026e-05 - 1.3960921023681294e-05 - 3.4400047752569662e-06 - 3.398613728222699e-07 - 1.0284819751404939e-07 - 9.66709521321718e-08 - 9.249335874983444e-08 - 9.057816896529403e-08 - 8.122921713038522e-08 - 5.1019810598518234e-08 - 1.7632142856882638e-08 - 1.350645462139255e-08 - 1.0469517697231367e-08 - 7.254098211006976e-09 - 5.112430478959595e-09 - 4.041627921225199e-09 - 3.360580036471106e-09 - 2.456332692801766e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
214	/media/ssd1/cell_data/v5/1543	1	1.0	1.0	0.9940217137336731 - 0.0001155087593360804 - 6.987796950852498e-05 - 1.4979452316765673e-05 - 1.021525440592086e-05 - 2.874444362532813e-06 - 1.6199699075514218e-06 - 3.7893957482992846e-07 - 1.5756926075027877e-07 - 9.505809828169731e-08 - 9.062637928991535e-08 - 6.396888352355745e-08 - 5.412973891338879e-08 - 3.318453423162282e-08 - 2.714633495770613e-08 - 1.5198523328763258e-08 - 1.3195743164828855e-08 - 1.3019490374688303e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
215	/media/ssd1/cell_data/v5/448	1	1.0	1.0	1.0 - 0.044720280915498734 - 0.00046197365736588836 - 8.641793101560324e-05 - 1.2717671324935509e-06 - 8.526234296368784e-07 - 6.597631454496877e-07 - 4.3193131205043755e-07 - 4.1374752868250653e-07 - 3.854653698454058e-07 - 1.4218412047739548e-07 - 1.0792881965926426e-07 - 5.340225328609449e-08 - 3.2187120524440616e-08 - 2.598595472136367e-08 - 1.7844747901563096e-08 - 1.6561243043611285e-08 - 1.5936302943941882e-08 - 7.587106942708033e-09 - 6.534210506004001e-09 - 4.861540059408753e-09 - 4.4186210246266455e-09 - 4.24806545495926e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
216	/media/ssd1/cell_data/v5/660	1	1.0	0.5	1.0 - 7.478879706468433e-05 - 1.5097512005013414e-05 - 1.3047477978034294e-06 - 1.2393413726385916e-06 - 2.3011047289855924e-07 - 4.962451072287877e-08 - 4.845314904855513e-08 - 4.545045939607917e-08 - 3.04467882017434e-08 - 2.1741955791299006e-08 - 1.3987815350446908e-08 - 1.252984649369182e-08 - 9.462571171070522e-09 - 9.224156549691997e-09 - 8.260598427511923e-09 - 7.429155957083822e-09 - 7.3868378080987895e-09 - 5.396528557355396e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
217	/media/ssd1/cell_data/v5/1494	1	1.0	1.0	1.0 - 0.0005730463890358806 - 8.973399962997064e-05 - 6.736445357091725e-05 - 4.407459346111864e-05 - 6.449190095736412e-06 - 3.830949935945682e-06 - 3.612003638409078e-06 - 7.304709015443223e-07 - 3.3357531492583803e-07 - 2.7458375484457065e-07 - 1.8025183123882016e-07 - 6.223002202432326e-08 - 4.581304580142387e-08 - 2.846778812681805e-08 - 2.8258641648903904e-08 - 1.1789710541165732e-08 - 1.2509209224020879e-09 - 5.99166716241939e-10 - 5.615792275648346e-10 - 2.0372754871988974e-10 - 1.2550499528529713e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
218	/media/ssd1/cell_data/v5/3405	1	1.0	1.0	0.9999949932098389 - 1.6753408999647945e-05 - 1.448911370971473e-05 - 4.463846835278673e-06 - 1.4146500006972929e-06 - 9.876720241663861e-07 - 2.879103533359739e-07 - 2.210276335290473e-07 - 2.0383546939228836e-07 - 1.3715362001676112e-07 - 5.097652433505573e-08 - 1.5053579716095555e-08 - 1.2717505271098162e-08 - 5.7286002608236686e-09 - 4.84291939883974e-09 - 4.26109858508994e-09 - 3.0366389403013727e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
219	/media/ssd1/cell_data/v5/1541	1	1.0	1.0	0.9221486449241638 - 6.277038482949138e-05 - 5.407563548942562e-06 - 2.2748042738385266e-06 - 2.025096819124883e-06 - 1.5881886383795063e-06 - 9.304023933509598e-07 - 5.398841835813073e-07 - 4.790381922248343e-07 - 1.9144663099268655e-07 - 1.524768720173597e-07 - 8.88015065925174e-08 - 8.804391171679526e-08 - 7.4203363453762e-08 - 3.2021969076367895e-08 - 2.182492941926739e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
220	/media/ssd1/cell_data/v5/3081	1	1.0	1.0	0.9999991655349731 - 0.0002450263127684593 - 9.605963896319736e-06 - 5.82604434384848e-06 - 1.096093683372601e-06 - 3.257501646203309e-07 - 1.039074319919564e-07 - 7.167687954279245e-08 - 2.2113466613404853e-08 - 1.9001904050242047e-08 - 1.2639637780864632e-08 - 1.3350620609031694e-09 - 4.3332210042379415e-10 - 4.0900632880536136e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
221	/media/ssd1/cell_data/v5/1588	1	1.0	1.0	0.9993916749954224 - 0.00019134115427732468 - 4.953116149408743e-05 - 3.960182220907882e-05 - 2.816501546476502e-05 - 1.3364890037337318e-05 - 1.1695033208525274e-05 - 5.814172254758887e-06 - 1.56039027388033e-06 - 1.402436851094535e-06 - 4.514159570589982e-07 - 2.975321251597052e-07 - 1.0509315728768343e-07 - 1.2108516855846574e-08 - 9.285178848017495e-09 - 8.399507755996183e-09 - 6.365096005822579e-09 - 1.7266412744021409e-09 - 1.4208925147585205e-09 - 1.2510424918232843e-09 - 9.541822887371154e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
222	/media/ssd1/cell_data/v5/3045	1	0.3333333333333333	1.0	0.9929458498954773 - 0.9583748579025269 - 0.9282547235488892 - 0.00022539978090208024 - 0.00021829117031302303 - 1.6731297364458442e-05 - 1.606444493518211e-05 - 4.249634457664797e-06 - 3.159684183628997e-06 - 2.912499894591747e-07 - 1.632272557117176e-07 - 9.384496735265202e-08 - 2.427730372289716e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
223	/media/ssd1/cell_data/v5/1575	0		1.0	0.29581743478775024 - 0.21034380793571472 - 0.0003383061266504228 - 2.5860672394628637e-05 - 2.5856381398625672e-05 - 3.460060895577044e-07 - 2.4167536594177363e-07 - 1.2091949486148224e-07 - 6.820344822244806e-08 - 1.862325404999865e-08 - 1.801863014350147e-08 - 1.0921933579766119e-08 - 1.0479267231744416e-08 - 9.771962794502542e-09 - 6.630112459049542e-09 - 5.420399240563256e-09	0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 1.0 - 0.0 - 0.0
224	/media/ssd1/cell_data/v5/316	0		1.0	0.23675113916397095 - 0.00013039089390076697 - 1.4196372831065673e-05 - 1.3966860933578573e-05 - 3.0779544886172516e-06 - 1.0660839961929014e-06 - 9.94601464299194e-07 - 7.713574063927808e-07 - 3.150153702335956e-07 - 2.3356147949016304e-07 - 2.182120937277432e-07 - 7.909324040156207e-08 - 5.1060499828281536e-08 - 4.28584705502999e-08 - 2.4361309414189236e-08 - 2.2526274179313077e-08 - 1.840979813039212e-08	0.0 - 0.0 - 0.0 - 0.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
225	/media/ssd1/cell_data/v5/295	1	1.0	1.0	0.9999982118606567 - 0.9658545255661011 - 0.00046719732927158475 - 0.00021130916138645262 - 7.22916956874542e-05 - 8.240376700996421e-06 - 1.0635138778525288e-06 - 9.537554745975285e-08 - 5.8114281387133815e-08 - 3.715045693297725e-08 - 9.474942608278525e-09 - 4.850425394664626e-09	1.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
226	/media/ssd1/cell_data/v5/3282	1	1.0	1.0	0.9999998807907104 - 0.023667382076382637 - 7.584976992802694e-05 - 4.404005449032411e-05 - 1.982417597901076e-05 - 1.1481944056868088e-05 - 1.6326101786034997e-06 - 8.574098728786339e-07 - 6.171101176732918e-07 - 5.737760488955246e-07 - 5.060800276623922e-07 - 2.2191491666490037e-07 - 1.1597638405191901e-07 - 7.31607343595897e-08 - 5.8265893443376626e-08 - 4.8040881495126087e-08 - 6.405725727631761e-09 - 5.856949147897694e-09 - 5.259052082706717e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
227	/media/ssd1/cell_data/v5/3066	1	1.0	1.0	0.9958003163337708 - 0.00014469244342762977 - 2.9857505069230683e-05 - 2.4170763936126605e-05 - 1.5133317901927512e-05 - 7.450227258232189e-06 - 5.134605089551769e-06 - 1.1835446684926865e-06 - 8.050834026107623e-07 - 5.127917006575444e-07 - 3.7693271792704763e-07 - 1.0420116325349227e-07 - 4.111851481525264e-08 - 1.7884342895513328e-08 - 3.4224914013947227e-09 - 3.7820840903535213e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
228	/media/ssd1/cell_data/v5/2725	1		1.0	0.11938939988613129 - 8.198558134608902e-06 - 7.668921170989051e-06 - 4.2294607283110963e-07 - 3.3419874512219394e-07 - 2.686356594949757e-07 - 1.2287549111533735e-07 - 6.370077443307309e-08 - 4.8339700242649997e-08 - 3.884789023800295e-08 - 1.1376743103141962e-08 - 8.71821104198034e-09 - 8.164858122938767e-09 - 8.144932728271215e-09 - 4.54593651610935e-09 - 4.362679995040253e-09 - 4.050781043929419e-09 - 3.1034728120715727e-09 - 3.0165845377183587e-09 - 2.4216568750290435e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
229	/media/ssd1/cell_data/v5/3041	1	1.0	1.0	1.0 - 0.002259879605844617 - 0.0004893997684121132 - 0.0001327222416875884 - 0.00012592764687724411 - 0.00010490627028048038 - 0.0001037953988998197 - 7.931506115710363e-05 - 6.805753946537152e-05 - 5.2926785429008305e-05 - 4.070113936904818e-05 - 1.9816161511698738e-05 - 5.561468242376577e-06 - 5.210173640080029e-06 - 3.3448077374487184e-06 - 2.431381290080026e-06 - 2.1480516352312407e-06	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
230	/media/ssd1/cell_data/v5/2859	1	1.0	1.0	0.9999973773956299 - 0.00016039003094192594 - 2.3263450202648528e-05 - 6.251850209082477e-06 - 2.6405832613818347e-06 - 2.480309433394723e-07 - 1.76629143311402e-07 - 1.5161583633016562e-07 - 3.036738860373589e-08 - 2.6737859926129204e-08 - 2.6110159367931374e-08 - 2.5463078756615687e-08 - 2.3015340744336754e-08 - 1.1395680843406808e-08 - 1.1095748320144594e-08 - 6.488358739176192e-09 - 3.0622482327657963e-09 - 2.8903723858775265e-09 - 2.05068362291172e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
231	/media/ssd1/cell_data/v5/1398	1	1.0	1.0	0.9999895095825195 - 6.361839041346684e-05 - 3.919769005733542e-05 - 7.235650173242902e-06 - 2.5010795070556924e-06 - 1.4613010534958448e-06 - 1.2300826028877054e-06 - 1.0916674000327475e-06 - 1.0518105000301148e-06 - 8.312568979818025e-07 - 5.233725914877141e-07 - 4.4795513076678617e-07 - 2.6074383185914485e-07 - 1.322246703239216e-07 - 1.1420534207218225e-07 - 3.135885506821978e-08 - 2.7783626066479883e-08 - 1.0636783009942974e-08 - 7.1004793156248525e-09 - 6.451141398855498e-09 - 3.919821356390685e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
232	/media/ssd1/cell_data/v5/1080	0	0.0	0.0	0.9690820574760437 - 0.00029274169355630875 - 1.959740802703891e-05 - 1.5093077308847569e-05 - 1.2200759556435514e-05 - 3.0929907097743126e-06 - 2.5336257749586366e-06 - 1.467659899390128e-06 - 8.2029941950168e-07 - 5.740787401009584e-07 - 5.216101612859347e-07 - 1.7001170249386632e-07 - 1.6963433324690413e-07 - 1.0969767316737489e-07 - 8.53484394269799e-08 - 4.084516547209205e-08 - 2.3237211266291524e-08 - 1.561474860523049e-08 - 1.404861738052432e-08	0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
233	/media/ssd1/cell_data/v5/2160	1	1.0	1.0	0.9998138546943665 - 9.18706336960895e-06 - 4.057676505908603e-06 - 2.2614408408117015e-06 - 4.7141440973064164e-07 - 3.896752502896561e-07 - 3.502386789477896e-07 - 1.1683583522881236e-07 - 1.0658659732598608e-07 - 6.347785586058308e-08 - 5.915658718436134e-08 - 4.9925084510960005e-08 - 2.4032436485299513e-08 - 4.3932502080679114e-09 - 2.3149742123251826e-09 - 8.73695060743529e-10 - 7.284166603227504e-10 - 2.603762205843907e-10 - 1.6512620437669767e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
234	/media/ssd1/cell_data/v5/487	1	1.0	1.0	0.9999998807907104 - 0.0017569075571373105 - 0.00035180849954485893 - 5.1064158469671384e-05 - 8.188868378056213e-06 - 6.768888852093369e-06 - 1.4629309816882596e-06 - 1.0511887467146153e-06 - 4.979746108801919e-07 - 8.790397743041467e-08 - 6.304131972001414e-08 - 3.7687446052814266e-08 - 3.503427947748605e-08 - 2.3487011446832184e-08 - 1.3609297688788047e-08 - 5.5444546731564515e-09 - 4.517714646823379e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
235	/media/ssd1/cell_data/v5/2233	1	1.0	1.0	0.9999992847442627 - 3.573257345124148e-06 - 7.357262461482605e-07 - 1.2448812469756376e-07 - 5.220769949687565e-08 - 4.094687966471611e-08 - 2.3182186836834262e-08 - 7.5297439394717e-09 - 4.143806187073551e-09 - 3.9753653702234715e-09 - 3.832336226139432e-09 - 1.9348347368719487e-09 - 1.8401151713476338e-09 - 1.7606994751062643e-09 - 1.1543822564519246e-09 - 1.1393415100258153e-09 - 1.096266744049501e-09 - 8.417562202822637e-10 - 8.389208216996735e-10 - 8.248990379655652e-10 - 7.995653583670048e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
236	/media/ssd1/cell_data/v5/811	1	0.5	1.0	1.0 - 0.9958803653717041 - 4.242104841978289e-05 - 1.0960792678815778e-05 - 1.2291878874748363e-06 - 1.9995088962332375e-07 - 1.5014701659765706e-07 - 9.370330644742353e-08 - 3.792851899220295e-08 - 1.9117983640626335e-08 - 1.0007591200178467e-08 - 7.417206404625176e-09 - 4.8197712487763056e-09 - 4.728405667009383e-09 - 3.1264240085704387e-09 - 2.4054251923644188e-09 - 1.781036318426743e-09 - 1.639957059040853e-09 - 1.1996191817686963e-09 - 4.659884700330963e-10 - 3.127287317994387e-10 - 2.964268830396577e-10 - 8.73249736410564e-11 - 7.824297459935181e-11	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
237	/media/ssd1/cell_data/v5/429	1	1.0	1.0	1.0 - 8.145925676217303e-05 - 8.577504559070803e-06 - 6.715285053360276e-06 - 1.3049232165940339e-06 - 4.310992096634436e-07 - 2.412097899195942e-07 - 1.739212933671297e-07 - 1.6597235230619845e-07 - 1.384174481700029e-07 - 5.924511370380969e-08 - 3.997500996888448e-08 - 3.159841810429498e-08 - 2.3874358490161285e-08 - 1.9603183076810637e-08 - 1.9361056757816186e-08 - 1.7691229814431608e-08 - 1.328336818318121e-08 - 1.1621282602902738e-08 - 8.935585604774587e-09 - 7.95402588238403e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
238	/media/ssd1/cell_data/v5/436	1	1.0	1.0	0.9999998807907104 - 0.0011307391105219722 - 1.2693541975750122e-05 - 2.8524559638754e-06 - 2.6865666313824477e-06 - 2.3864765807957156e-06 - 8.44803082600265e-07 - 6.398785785677319e-07 - 3.8181548234206275e-07 - 1.4347583032758848e-07 - 1.2658064463266783e-07 - 1.1747156491992428e-07 - 7.496829823594453e-08 - 2.5035197026568312e-08 - 2.2087458972919194e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
239	/media/ssd1/cell_data/v5/1451	1		1.0	0.016910821199417114 - 0.0012513792607933283 - 0.0004112511523999274 - 0.00014973783981986344 - 2.939955265901517e-05 - 2.355638935114257e-05 - 7.539693797298241e-06 - 5.383317784435349e-06 - 2.2093749976193067e-06 - 7.376182793450425e-07 - 2.9680182933589094e-07 - 2.7420665560384805e-07 - 1.3060807191322965e-07 - 5.7437887335254345e-08 - 4.956482513307492e-08 - 2.7026217708225886e-08 - 2.6156715904335215e-08 - 1.6197763130776366e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
240	/media/ssd1/cell_data/v5/3939	1	1.0	1.0	0.9999998807907104 - 0.0008947491296567023 - 0.00014207037747837603 - 1.763145519362297e-05 - 8.963078471424524e-06 - 5.0000930968963075e-06 - 8.882349789018917e-07 - 6.556784342137689e-07 - 2.601288713321992e-07 - 1.405722684921784e-07 - 1.2440882812825294e-07 - 9.976035642011993e-08 - 6.856187440007488e-08 - 5.825833682138182e-08 - 3.789496361150668e-08 - 2.9513865129615624e-08 - 2.0637195063955005e-08 - 1.8171386173548854e-08 - 1.49352068490316e-08 - 1.444621222645992e-08 - 5.732982977235679e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
241	/media/ssd1/cell_data/v5/3907	0		1.0	0.1606757789850235 - 6.525173375848681e-05 - 2.626089371915441e-05 - 2.3623859306098893e-05 - 2.5180886495945742e-06 - 4.4120295683569566e-07 - 3.748742756215506e-07 - 3.505140000470419e-07 - 3.367961483036197e-07 - 4.42456027371918e-08 - 3.852764152156851e-08 - 3.591232555777424e-08 - 3.1384047360916156e-08 - 2.3256722769815497e-08 - 7.55160467491578e-09 - 5.106028044821187e-09 - 3.341233290043988e-09	0.0 - 0.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
